Retailer,Region,State_name,City,Product,Sales Method,Retailer_code,Region_code,State_code,City_code,Product_code,Sales Method_code,Price per Unit,Units Sold,Total_Sales,Operating Profit,Operating Margin,State
Foot Locker,Midwest,Iowa,Des Moines,Men's Street Footwear,Online,1,0,14,17,2,1,32,137,4384,1841.28,0.42,TX
Foot Locker,Midwest,Iowa,Des Moines,Men's Athletic Footwear,Online,1,0,14,17,1,1,28,77,2156,1034.88,0.48,AL
Foot Locker,Midwest,Iowa,Des Moines,Women's Street Footwear,Online,1,0,14,17,5,1,23,50,1150,517.5,0.45,KY
Foot Locker,Midwest,Iowa,Des Moines,Women's Athletic Footwear,Online,1,0,14,17,4,1,24,44,1056,464.64,0.44,KY
Foot Locker,Midwest,Iowa,Des Moines,Men's Apparel,Online,1,0,14,17,0,1,34,44,1496,957.44,0.64,KY
Foot Locker,Midwest,Iowa,Des Moines,Women's Apparel,Online,1,0,14,17,3,1,51,85,4335,2297.55,0.53,KY
Foot Locker,Midwest,Iowa,Des Moines,Men's Street Footwear,Online,1,0,14,17,2,1,49,138,6762,2975.28,0.44,KY
Foot Locker,Midwest,Iowa,Des Moines,Men's Athletic Footwear,Online,1,0,14,17,1,1,44,87,3828,1875.72,0.49,KY
Foot Locker,Midwest,Iowa,Des Moines,Women's Street Footwear,Online,1,0,14,17,5,1,36,68,2448,1077.12,0.44,TX
Foot Locker,Midwest,Iowa,Des Moines,Women's Athletic Footwear,Online,1,0,14,17,4,1,37,47,1739,712.99,0.41,AL
Foot Locker,Midwest,Iowa,Des Moines,Men's Apparel,Online,1,0,14,17,0,1,46,60,2760,1656,0.6,KY
Foot Locker,Midwest,Iowa,Des Moines,Women's Apparel,Online,1,0,14,17,3,1,51,94,4794,2397,0.5,KY
Foot Locker,Midwest,Iowa,Des Moines,Men's Street Footwear,Online,1,0,14,17,2,1,49,131,6419,2695.98,0.42,KY
Foot Locker,Midwest,Iowa,Des Moines,Men's Athletic Footwear,Online,1,0,14,17,1,1,42,78,3276,1506.96,0.46,KY
Foot Locker,Midwest,Iowa,Des Moines,Women's Street Footwear,Online,1,0,14,17,5,1,39,61,2379,1022.97,0.43,KY
Foot Locker,Midwest,Iowa,Des Moines,Women's Athletic Footwear,Online,1,0,14,17,4,1,37,54,1998,819.18,0.41,KY
Foot Locker,Midwest,Iowa,Des Moines,Men's Apparel,Online,1,0,14,17,0,1,48,51,2448,1468.8,0.6,TX
Foot Locker,Midwest,Iowa,Des Moines,Women's Apparel,Online,1,0,14,17,3,1,53,98,5194,2856.7,0.55,AL
Foot Locker,Midwest,Iowa,Des Moines,Men's Street Footwear,Online,1,0,14,17,2,1,34,133,4522,1808.8,0.4,TX
Foot Locker,Midwest,Iowa,Des Moines,Men's Athletic Footwear,Online,1,0,14,17,1,1,27,77,2079,977.13,0.47,AL
Foot Locker,Midwest,Iowa,Des Moines,Women's Street Footwear,Online,1,0,14,17,5,1,24,49,1176,470.4,0.4,AZ
Foot Locker,Midwest,Iowa,Des Moines,Women's Athletic Footwear,Online,1,0,14,17,4,1,23,38,874,393.3,0.45,AZ
Foot Locker,Midwest,Iowa,Des Moines,Men's Apparel,Online,1,0,14,17,0,1,34,45,1530,933.3,0.61,AZ
Foot Locker,Midwest,Iowa,Des Moines,Women's Apparel,Online,1,0,14,17,3,1,36,61,2196,1098,0.5,AZ
Foot Locker,Midwest,Iowa,Des Moines,Men's Street Footwear,Online,1,0,14,17,2,1,43,112,4816,1974.56,0.41,AZ
Foot Locker,Midwest,Iowa,Des Moines,Men's Athletic Footwear,Online,1,0,14,17,1,1,32,75,2400,1104,0.46,AZ
Foot Locker,Midwest,Iowa,Des Moines,Women's Street Footwear,Online,1,0,14,17,5,1,34,39,1326,543.66,0.41,TX
Foot Locker,Midwest,Iowa,Des Moines,Women's Athletic Footwear,Online,1,0,14,17,4,1,34,31,1054,442.68,0.42,AL
Foot Locker,Midwest,Iowa,Des Moines,Men's Apparel,Online,1,0,14,17,0,1,42,38,1596,1021.44,0.64,AZ
West Gear,Midwest,Iowa,Des Moines,Women's Apparel,Online,5,0,14,17,3,1,49,73,3577,1895.81,0.53,AZ
West Gear,Midwest,Iowa,Des Moines,Men's Street Footwear,Online,5,0,14,17,2,1,41,112,4592,2020.48,0.44,AZ
West Gear,Midwest,Iowa,Des Moines,Men's Athletic Footwear,Online,5,0,14,17,1,1,32,72,2304,1128.96,0.49,AZ
West Gear,Midwest,Iowa,Des Moines,Women's Street Footwear,Online,5,0,14,17,5,1,32,57,1824,802.56,0.44,AZ
West Gear,Midwest,Iowa,Des Moines,Women's Athletic Footwear,Online,5,0,14,17,4,1,34,52,1768,724.88,0.41,AZ
West Gear,Midwest,Iowa,Des Moines,Men's Apparel,Online,5,0,14,17,0,1,55,49,2695,1617,0.6,TX
West Gear,Midwest,Iowa,Des Moines,Women's Apparel,Online,5,0,14,17,3,1,59,72,4248,2208.96,0.52,AL
West Gear,Midwest,Iowa,Des Moines,Men's Street Footwear,Online,5,0,14,17,2,1,54,147,7938,3333.96,0.42,AZ
West Gear,Midwest,Iowa,Des Moines,Men's Athletic Footwear,Online,5,0,14,17,1,1,47,91,4277,2010.19,0.47,AZ
West Gear,Midwest,Iowa,Des Moines,Women's Street Footwear,Online,5,0,14,17,5,1,47,83,3901,1638.42,0.42,AZ
West Gear,Midwest,Iowa,Des Moines,Women's Athletic Footwear,Online,5,0,14,17,4,1,49,61,2989,1285.27,0.43,AZ
West Gear,Midwest,Iowa,Des Moines,Men's Apparel,Online,5,0,14,17,0,1,59,59,3481,2123.41,0.61,AZ
West Gear,Midwest,Iowa,Des Moines,Women's Apparel,Online,5,0,14,17,3,1,59,88,5192,2855.6,0.55,AZ
West Gear,Midwest,Iowa,Des Moines,Men's Street Footwear,Online,5,0,14,17,2,1,28,126,3528,1587.6,0.45,TX
West Gear,Midwest,Iowa,Des Moines,Men's Athletic Footwear,Online,5,0,14,17,1,1,29,70,2030,933.8,0.46,AL
West Gear,Midwest,Iowa,Des Moines,Women's Street Footwear,Online,5,0,14,17,5,1,18,65,1170,479.7,0.41,VA
West Gear,Midwest,Iowa,Des Moines,Women's Athletic Footwear,Online,5,0,14,17,4,1,23,29,667,300.15,0.45,VA
West Gear,Midwest,Iowa,Des Moines,Men's Apparel,Online,5,0,14,17,0,1,38,45,1710,1060.2,0.62,VA
West Gear,Midwest,Iowa,Des Moines,Women's Apparel,Online,5,0,14,17,3,1,28,73,2044,1124.2,0.55,VA
West Gear,Midwest,Iowa,Des Moines,Men's Street Footwear,Online,5,0,14,17,2,1,29,140,4060,1664.6,0.41,VA
West Gear,Midwest,Iowa,Des Moines,Men's Athletic Footwear,Online,5,0,14,17,1,1,29,39,1131,554.19,0.49,VA
West Gear,Midwest,Iowa,Des Moines,Women's Street Footwear,Online,5,0,14,17,5,1,20,60,1200,516,0.43,OR
West Gear,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,Online,5,0,48,32,4,1,23,20,460,197.8,0.43,OR
West Gear,Midwest,Wisconsin,Milwaukee,Men's Apparel,Online,5,0,48,32,0,1,38,38,1444,880.84,0.61,OR
West Gear,Midwest,Wisconsin,Milwaukee,Women's Apparel,Online,5,0,48,32,3,1,14,65,910,464.1,0.51,OR
West Gear,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,Online,5,0,48,32,2,1,19,141,2679,1098.39,0.41,OR
West Gear,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,Online,5,0,48,32,1,1,19,44,836,418,0.5,OR
West Gear,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,Online,5,0,48,32,5,1,9,59,531,233.64,0.44,TX
West Gear,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,Online,5,0,48,32,4,1,14,20,280,114.8,0.41,AL
West Gear,Midwest,Wisconsin,Milwaukee,Men's Apparel,Online,5,0,48,32,0,1,29,34,986,601.46,0.61,VA
West Gear,Midwest,Wisconsin,Milwaukee,Women's Apparel,Online,5,0,48,32,3,1,18,63,1134,612.36,0.54,VA
West Gear,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,Online,5,0,48,32,2,1,18,122,2196,900.36,0.41,VA
West Gear,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,Online,5,0,48,32,1,1,20,39,780,358.8,0.46,VA
West Gear,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,Online,5,0,48,32,5,1,9,41,369,158.67,0.43,VA
West Gear,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,Online,5,0,48,32,4,1,15,22,330,135.3,0.41,VA
West Gear,Midwest,Wisconsin,Milwaukee,Men's Apparel,Online,5,0,48,32,0,1,55,26,1430,886.6,0.62,OR
West Gear,Midwest,Wisconsin,Milwaukee,Women's Apparel,Online,5,0,48,32,3,1,49,61,2989,1643.95,0.55,OR
West Gear,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,Online,5,0,48,32,2,1,58,134,7772,3186.52,0.41,OR
West Gear,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,Online,5,0,48,32,1,1,39,50,1950,955.5,0.49,OR
West Gear,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,Online,5,0,48,32,5,1,33,49,1617,727.65,0.45,OR
West Gear,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,Online,5,0,48,32,4,1,32,38,1216,535.04,0.44,OR
West Gear,Midwest,Wisconsin,Milwaukee,Men's Apparel,Online,5,0,48,32,0,1,44,53,2332,1422.52,0.61,TX
West Gear,Midwest,Wisconsin,Milwaukee,Women's Apparel,Online,5,0,48,32,3,1,47,90,4230,2157.3,0.51,AL
West Gear,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,Online,5,0,48,32,2,1,32,160,5120,2252.8,0.44,VA
West Gear,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,Online,5,0,48,32,1,1,27,90,2430,1190.7,0.49,VA
West Gear,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,Online,5,0,48,32,5,1,24,52,1248,549.12,0.44,VA
West Gear,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,Online,5,0,48,32,4,1,24,47,1128,462.48,0.41,VA
West Gear,Midwest,Wisconsin,Milwaukee,Men's Apparel,Online,5,0,48,32,0,1,34,46,1564,938.4,0.6,VA
West Gear,Midwest,Wisconsin,Milwaukee,Women's Apparel,Online,5,0,48,32,3,1,51,98,4998,2748.9,0.55,VA
West Gear,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,Online,5,0,48,32,2,1,45,149,6705,2816.1,0.42,OR
West Gear,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,Online,5,0,48,32,1,1,42,87,3654,1790.46,0.49,OR
West Gear,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,Online,5,0,48,32,5,1,38,61,2318,996.74,0.43,OR
West Gear,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,Online,5,0,48,32,4,1,38,51,1938,813.96,0.42,OR
West Gear,Midwest,Wisconsin,Milwaukee,Men's Apparel,Online,5,0,48,32,0,1,48,50,2400,1488,0.62,OR
West Gear,Midwest,Wisconsin,Milwaukee,Women's Apparel,Online,5,0,48,32,3,1,52,94,4888,2639.52,0.54,OR
West Gear,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,Online,5,0,48,32,2,1,46,158,7268,3052.56,0.42,TX
West Gear,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,Online,5,0,48,32,1,1,43,84,3612,1697.64,0.47,AL
West Gear,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,Online,5,0,48,32,5,1,39,56,2184,873.6,0.4,TX
West Gear,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,Online,5,0,48,32,4,1,39,50,1950,877.5,0.45,AL
West Gear,Midwest,Wisconsin,Milwaukee,Men's Apparel,Online,5,0,48,32,0,1,48,46,2208,1435.2,0.65,TX
West Gear,Midwest,Wisconsin,Milwaukee,Women's Apparel,Online,5,0,48,32,3,1,52,102,5304,2705.04,0.51,AL
West Gear,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,Online,5,0,48,32,2,1,33,143,4719,1934.79,0.41,TX
West Gear,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,Online,5,0,48,32,1,1,29,65,1885,848.25,0.45,AL
West Gear,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,Online,5,0,48,32,5,1,24,44,1056,475.2,0.45,NM
West Gear,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,Online,5,0,48,32,4,1,23,34,782,351.9,0.45,NM
West Gear,Midwest,Wisconsin,Milwaukee,Men's Apparel,Online,5,0,48,32,0,1,33,33,1089,707.85,0.65,NM
West Gear,Midwest,Wisconsin,Milwaukee,Women's Apparel,Online,5,0,48,32,3,1,38,52,1976,988,0.5,NM
West Gear,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,Online,5,0,48,32,2,1,43,113,4859,2040.78,0.42,NM
West Gear,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,Online,5,0,48,32,1,1,33,68,2244,1077.12,0.48,NM
West Gear,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,Online,5,0,48,32,5,1,34,33,1122,482.46,0.43,TX
West Gear,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,Online,5,0,48,32,4,1,32,33,1056,432.96,0.41,AL
West Gear,Midwest,Wisconsin,Milwaukee,Men's Apparel,Online,5,0,48,32,0,1,44,33,1452,914.76,0.63,NM
West Gear,Midwest,Wisconsin,Milwaukee,Women's Apparel,Online,5,0,48,32,3,1,46,65,2990,1524.9,0.51,NM
West Gear,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,Online,5,0,48,32,2,1,41,104,4264,1833.52,0.43,NM
West Gear,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,Online,5,0,48,32,1,1,32,78,2496,1173.12,0.47,NM
West Gear,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,Online,5,0,48,32,5,1,33,69,2277,956.34,0.42,NM
West Gear,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,Online,5,0,48,32,4,1,33,65,2145,965.25,0.45,NM
West Gear,Midwest,Wisconsin,Milwaukee,Men's Apparel,Online,5,0,48,32,0,1,58,56,3248,2013.76,0.62,TX
West Gear,Midwest,Wisconsin,Milwaukee,Women's Apparel,Online,5,0,48,32,3,1,61,75,4575,2333.25,0.51,AL
West Gear,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,Online,5,0,48,32,2,1,58,138,8004,3281.64,0.41,NM
West Gear,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,Online,5,0,48,32,1,1,49,102,4998,2349.06,0.47,NM
West Gear,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,Online,5,0,48,32,5,1,45,87,3915,1722.6,0.44,NM
West Gear,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,Online,5,0,48,32,4,1,48,73,3504,1576.8,0.45,NM
West Gear,Midwest,Wisconsin,Milwaukee,Men's Apparel,Online,5,0,48,32,0,1,57,73,4161,2496.6,0.6,NM
West Gear,Midwest,Wisconsin,Milwaukee,Women's Apparel,Online,5,0,48,32,3,1,59,88,5192,2699.84,0.52,NM
West Gear,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,Online,5,0,48,32,2,1,32,140,4480,2329.6,0.52,TX
West Gear,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,Online,5,0,48,32,1,1,32,78,2496,1272.96,0.51,AL
West Gear,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,Online,5,0,48,32,5,1,24,87,2088,939.6,0.45,TX
West Gear,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,Online,5,0,48,32,4,1,28,44,1232,591.36,0.48,AL
West Gear,Midwest,Wisconsin,Milwaukee,Men's Apparel,Online,5,0,48,32,0,1,41,58,2378,1046.32,0.44,TX
West Gear,Midwest,Wisconsin,Milwaukee,Women's Apparel,Online,5,0,48,32,3,1,32,84,2688,1344,0.5,AL
West Gear,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,Online,5,0,48,32,2,1,34,160,5440,2992,0.55,TX
West Gear,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,Online,5,0,48,32,1,1,34,52,1768,901.68,0.51,AL
West Gear,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,Online,5,0,48,32,5,1,24,73,1752,876,0.5,TX
West Gear,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,Online,5,0,13,23,4,1,29,36,1044,490.68,0.47,AL
West Gear,Midwest,Indiana,Indianapolis,Men's Apparel,Online,5,0,13,23,0,1,41,58,2378,1046.32,0.44,TX
West Gear,Midwest,Indiana,Indianapolis,Women's Apparel,Online,5,0,13,23,3,1,19,75,1425,726.75,0.51,AL
West Gear,Midwest,Indiana,Indianapolis,Men's Street Footwear,Online,5,0,13,23,2,1,23,151,3473,1771.23,0.51,TX
West Gear,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,Online,5,0,13,23,1,1,23,61,1403,771.65,0.55,AL
West Gear,Midwest,Indiana,Indianapolis,Women's Street Footwear,Online,5,0,13,23,5,1,14,72,1008,504,0.5,TX
West Gear,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,Online,5,0,13,23,4,1,19,31,589,265.05,0.45,AL
West Gear,Midwest,Indiana,Indianapolis,Men's Apparel,Online,5,0,13,23,0,1,32,44,1408,605.44,0.43,TX
West Gear,Midwest,Indiana,Indianapolis,Women's Apparel,Online,5,0,13,23,3,1,24,74,1776,923.52,0.52,AL
West Gear,Midwest,Indiana,Indianapolis,Men's Street Footwear,Online,5,0,13,23,2,1,23,125,2875,1581.25,0.55,TX
West Gear,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,Online,5,0,13,23,1,1,23,54,1242,645.84,0.52,AL
West Gear,Midwest,Indiana,Indianapolis,Women's Street Footwear,Online,5,0,13,23,5,1,14,52,728,364,0.5,TX
West Gear,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,Online,5,0,13,23,4,1,19,36,684,328.32,0.48,AL
West Gear,Midwest,Indiana,Indianapolis,Men's Apparel,Online,5,0,13,23,0,1,61,45,2745,1207.8,0.44,TX
West Gear,Midwest,Indiana,Indianapolis,Women's Apparel,Online,5,0,13,23,3,1,47,72,3384,1861.2,0.55,AL
West Gear,Midwest,Indiana,Indianapolis,Men's Street Footwear,Online,5,0,13,23,2,1,54,164,8856,4428,0.5,TX
West Gear,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,Online,5,0,13,23,1,1,37,73,2701,1485.55,0.55,AL
West Gear,Midwest,Indiana,Indianapolis,Women's Street Footwear,Online,5,0,13,23,5,1,34,56,1904,894.88,0.47,TX
West Gear,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,Online,5,0,13,23,4,1,34,49,1666,816.34,0.49,AL
West Gear,Midwest,Indiana,Indianapolis,Men's Apparel,Online,5,0,13,23,0,1,44,58,2552,1148.4,0.45,TX
West Gear,Midwest,Indiana,Indianapolis,Women's Apparel,Online,5,0,13,23,3,1,53,91,4823,2507.96,0.52,AL
West Gear,Midwest,Indiana,Indianapolis,Men's Street Footwear,Online,5,0,13,23,2,1,36,155,5580,3069,0.55,TX
West Gear,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,Online,5,0,13,23,1,1,32,94,3008,1594.24,0.53,AL
West Gear,Midwest,Indiana,Indianapolis,Women's Street Footwear,Online,5,0,13,23,5,1,27,50,1350,607.5,0.45,TX
West Gear,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,Online,5,0,13,23,4,1,29,46,1334,626.98,0.47,AL
West Gear,Midwest,Indiana,Indianapolis,Men's Apparel,Online,5,0,13,23,0,1,36,53,1908,858.6,0.45,TX
West Gear,Midwest,Indiana,Indianapolis,Women's Apparel,Online,5,0,13,23,3,1,56,91,5096,2598.96,0.51,AL
West Gear,Midwest,Indiana,Indianapolis,Men's Street Footwear,Online,5,0,13,23,2,1,51,149,7599,4027.47,0.53,TX
West Gear,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,Online,5,0,13,23,1,1,49,84,4116,2058,0.5,AL
West Gear,Midwest,Indiana,Indianapolis,Women's Street Footwear,Online,5,0,13,23,5,1,42,68,2856,1285.2,0.45,NC
West Gear,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,Online,5,0,13,23,4,1,42,49,2058,967.26,0.47,NC
West Gear,Midwest,Indiana,Indianapolis,Men's Apparel,Online,5,0,13,23,0,1,51,50,2550,1071,0.42,NC
West Gear,Midwest,Indiana,Indianapolis,Women's Apparel,Online,5,0,13,23,3,1,54,101,5454,2781.54,0.51,NC
West Gear,Midwest,Indiana,Indianapolis,Men's Street Footwear,Online,5,0,13,23,2,1,47,152,7144,3929.2,0.55,NC
West Gear,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,Online,5,0,13,23,1,1,41,87,3567,1926.18,0.54,NC
West Gear,Midwest,Indiana,Indianapolis,Women's Street Footwear,Online,5,0,13,23,5,1,37,56,2072,973.84,0.47,TX
West Gear,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,Online,5,0,13,23,4,1,38,60,2280,1071.6,0.47,AL
West Gear,Midwest,Indiana,Indianapolis,Men's Apparel,Online,5,0,13,23,0,1,47,53,2491,1120.95,0.45,NC
West Gear,Midwest,Indiana,Indianapolis,Women's Apparel,Online,5,0,13,23,3,1,54,91,4914,2604.42,0.53,NC
West Gear,Midwest,Indiana,Indianapolis,Men's Street Footwear,Online,5,0,13,23,2,1,33,133,4389,2370.06,0.54,NC
West Gear,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,Online,5,0,13,23,1,1,29,74,2146,1073,0.5,NC
West Gear,Midwest,Indiana,Indianapolis,Women's Street Footwear,Online,5,0,13,23,5,1,23,49,1127,529.69,0.47,NC
West Gear,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,Online,5,0,13,23,4,1,24,41,984,462.48,0.47,NC
West Gear,Midwest,Indiana,Indianapolis,Men's Apparel,Online,5,0,13,23,0,1,33,42,1386,554.4,0.4,TX
West Gear,Midwest,Indiana,Indianapolis,Women's Apparel,Online,5,0,13,23,3,1,36,68,2448,1272.96,0.52,AL
West Gear,Midwest,Indiana,Indianapolis,Men's Street Footwear,Online,5,0,13,23,2,1,41,116,4756,2520.68,0.53,TX
West Gear,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,Online,5,0,13,23,1,1,32,65,2080,1144,0.55,AL
West Gear,Midwest,Indiana,Indianapolis,Women's Street Footwear,Online,5,0,13,23,5,1,32,38,1216,571.52,0.47,CT
West Gear,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,Online,5,0,13,23,4,1,33,44,1452,667.92,0.46,CT
West Gear,Midwest,Indiana,Indianapolis,Men's Apparel,Online,5,0,13,23,0,1,41,38,1558,685.52,0.44,CT
West Gear,Midwest,Indiana,Indianapolis,Women's Apparel,Online,5,0,13,23,3,1,48,83,3984,2111.52,0.53,CT
West Gear,Midwest,Indiana,Indianapolis,Men's Street Footwear,Online,5,0,13,23,2,1,41,123,5043,2571.93,0.51,CT
West Gear,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,Online,5,0,13,23,1,1,33,98,3234,1778.7,0.55,CT
West Gear,Midwest,Indiana,Indianapolis,Women's Street Footwear,Online,5,0,13,23,5,1,32,81,2592,1244.16,0.48,TX
West Gear,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,Online,5,0,13,23,4,1,34,83,2822,1411,0.5,AL
West Gear,Midwest,Indiana,Indianapolis,Men's Apparel,Online,5,0,13,23,0,1,55,75,4125,1650,0.4,CT
West Gear,Midwest,Indiana,Indianapolis,Women's Apparel,Online,5,0,13,23,3,1,61,91,5551,2997.54,0.54,CT
West Gear,Midwest,Indiana,Indianapolis,Men's Street Footwear,Online,5,0,13,23,2,1,58,150,8700,4437,0.51,CT
West Gear,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,Online,5,0,13,23,1,1,49,108,5292,2910.6,0.55,CT
West Gear,Midwest,Indiana,Indianapolis,Women's Street Footwear,Online,5,0,13,23,5,1,49,105,5145,2366.7,0.46,CT
West Gear,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,Online,5,0,13,23,4,1,45,87,3915,1957.5,0.5,CT
West Gear,Midwest,Indiana,Indianapolis,Men's Apparel,Online,5,0,13,23,0,1,54,84,4536,1950.48,0.43,TX
West Gear,Midwest,Indiana,Indianapolis,Women's Apparel,Online,5,0,13,23,3,1,62,120,7440,3720,0.5,AL
West Gear,Midwest,Indiana,Indianapolis,Men's Street Footwear,Online,5,0,13,23,2,1,32,125,4000,2080,0.52,CT
West Gear,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,Online,5,0,13,23,1,1,32,75,2400,1320,0.55,CT
West Gear,Midwest,Indiana,Indianapolis,Women's Street Footwear,Online,5,0,13,23,5,1,25,87,2175,1196.25,0.55,CT
West Gear,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,Online,5,0,13,23,4,1,29,45,1305,704.7,0.54,CT
West Gear,Midwest,Indiana,Indianapolis,Men's Apparel,Online,5,0,13,23,0,1,41,54,2214,1129.14,0.51,CT
West Gear,Midwest,Indiana,Indianapolis,Women's Apparel,Online,5,0,13,23,3,1,34,75,2550,1275,0.5,CT
West Gear,Midwest,Indiana,Indianapolis,Men's Street Footwear,Online,5,0,13,23,2,1,33,149,4917,2655.18,0.54,TX
West Gear,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,Online,5,0,13,23,1,1,38,50,1900,1045,0.55,AL
West Gear,Midwest,Indiana,Indianapolis,Women's Street Footwear,Online,5,0,13,23,5,1,27,75,2025,1032.75,0.51,WI
West Gear,Northeast,West Virginia,Charleston,Women's Athletic Footwear,Online,5,1,47,10,4,1,34,49,1666,882.98,0.53,WI
West Gear,Northeast,West Virginia,Charleston,Men's Apparel,Online,5,1,47,10,0,1,48,65,3120,1653.6,0.53,WI
West Gear,Northeast,West Virginia,Charleston,Women's Apparel,Online,5,1,47,10,3,1,24,105,2520,1360.8,0.54,WI
West Gear,Northeast,West Virginia,Charleston,Men's Street Footwear,Online,5,1,47,10,2,1,28,165,4620,2356.2,0.51,WI
West Gear,Northeast,West Virginia,Charleston,Men's Athletic Footwear,Online,5,1,47,10,1,1,27,69,1863,1006.02,0.54,WI
West Gear,Northeast,West Virginia,Charleston,Women's Street Footwear,Online,5,1,47,10,5,1,19,91,1729,933.66,0.54,TX
West Gear,Northeast,West Virginia,Charleston,Women's Athletic Footwear,Online,5,1,47,10,4,1,23,49,1127,597.31,0.53,AL
West Gear,Northeast,West Virginia,Charleston,Men's Apparel,Online,5,1,47,10,0,1,37,59,2183,1091.5,0.5,WI
West Gear,Northeast,West Virginia,Charleston,Women's Apparel,Online,5,1,47,10,3,1,29,81,2349,1268.46,0.54,WI
West Gear,Northeast,West Virginia,Charleston,Men's Street Footwear,Online,5,1,47,10,2,1,27,143,3861,1969.11,0.51,WI
West Gear,Northeast,West Virginia,Charleston,Men's Athletic Footwear,Online,5,1,47,10,1,1,28,75,2100,1155,0.55,WI
West Gear,Northeast,West Virginia,Charleston,Women's Street Footwear,Online,5,1,47,10,5,1,19,68,1292,697.68,0.54,WI
West Gear,Northeast,West Virginia,Charleston,Women's Athletic Footwear,Online,5,1,47,10,4,1,25,47,1175,611,0.52,WI
West Gear,Northeast,West Virginia,Charleston,Men's Apparel,Online,5,1,47,10,0,1,60,56,3360,1848,0.55,TX
West Gear,Northeast,West Virginia,Charleston,Women's Apparel,Online,5,1,47,10,3,1,47,94,4418,2253.18,0.51,AL
